x,y,strain_value
-313.28007518796994,-518.05,-0.0005805836139256274
-310.7738095238095,-518.05,-0.0005783215712314246
-308.2675438596491,-518.05,-0.0005862922924088484
-305.7612781954887,-518.05,-0.0005986008235242113
-303.25501253132836,-518.05,-0.0006093323620196
-300.74874686716794,-518.05,-0.0006111814292991766
-298.2424812030075,-518.05,-0.0006273620846682854
-295.7362155388471,-518.05,-0.0006435427400373941
-293.2299498746867,-518.05,-0.000660392865811478
-290.72368421052636,-518.05,-0.000687406769551998
-288.21741854636593,-518.05,-0.0007144206732925185
-285.7111528822055,-518.05,-0.000741434577033039
-283.2048872180451,-518.05,-0.0007234101047436807
-280.6986215538847,-518.05,-0.0006617897197798114
-278.19235588972435,-518.05,-0.0005973845488027906
-275.68609022556393,-518.05,-0.000582873703902921
-273.1798245614035,-518.05,-0.0005756556325243724
-270.6735588972431,-518.05,-0.000568821940497745
-268.1672932330827,-518.05,-0.0005751255613262277
-265.66102756892235,-518.05,-0.0005817074358626055
-263.1547619047619,-518.05,-0.0005914442905453097
-260.6484962406015,-518.05,-0.0006135729194712289
-258.1422305764411,-518.05,-0.0006357015483971478
-255.6359649122807,-518.05,-0.00070365179667343
-253.12969924812032,-518.05,-0.0007154957581727811
-250.62343358395992,-518.05,-0.0005870505220464428
-248.1171679197995,-518.05,-0.000551229505654769
-245.6109022556391,-518.05,-0.0005537547485041783
-243.1046365914787,-518.05,-0.0005788162913702162
-240.59837092731829,-518.05,-0.0006193068479936611
-238.09210526315792,-518.05,-0.0006597974046171052
-235.5858395989975,-518.05,-0.0006736725230026257
-233.07957393483713,-518.05,-0.000672967010005637
-230.5733082706767,-518.05,-0.0006722614970086481
-228.06704260651628,-518.05,-0.0006642839120550117
-225.56077694235591,-518.05,-0.0006334341621810606
-223.0545112781955,-518.05,-0.0005795809598165122
-220.54824561403512,-518.05,-0.000557877259656611
-218.0419799498747,-518.05,-0.0005811712989419338
-215.53571428571428,-518.05,-0.0006044653382272567
-213.0294486215539,-518.05,-0.0006436986828488031
-210.5231829573935,-518.05,-0.0007013882355652692
-208.01691729323312,-518.05,-0.0007590777882817337
-205.5106516290727,-518.05,-0.0007183039640866905
-203.00438596491227,-518.05,-0.000635153086300591
-200.4981203007519,-518.05,-0.0006063724836039161
-197.99185463659148,-518.05,-0.0006768708984930786
-195.48558897243112,-518.05,-0.0006324314871334522
-192.9793233082707,-518.05,-0.0005927193153300706
-190.47305764411027,-518.05,-0.0005598753953173934
-187.9667919799499,-518.05,-0.0005423209902205854
-185.46052631578948,-518.05,-0.0005954350207469521
-182.9542606516291,-518.05,-0.0006485490512733176
-180.4479949874687,-518.05,-0.0006829688830990154
-177.94172932330827,-518.05,-0.0006549227339004532
-175.4354636591479,-518.05,-0.0006268765847018917
-172.92919799498748,-518.05,-0.0005988304355033295
-170.4229323308271,-518.05,-0.0006236945175353184
-167.91666666666669,-518.05,-0.0006800105371748079
-165.41040100250626,-518.05,-0.00072534689464006
-162.9041353383459,-518.05,-0.0006970172585420496
-160.39786967418547,-518.05,-0.0006684565441822295
-157.8916040100251,-518.05,-0.000639612912564955
-155.38533834586468,-518.05,-0.0006099807243364933
-152.87907268170426,-518.05,-0.0005803485361080317
-150.3728070175439,-518.05,-0.0005683773777776843
-147.86654135338347,-518.05,-0.0005621743264247589
-145.3602756892231,-518.05,-0.0005435234067503596
-142.85401002506268,-518.05,-0.0005427536344278939
-140.34774436090225,-518.05,-0.0005492055598836649
-137.8414786967419,-518.05,-0.0005556574853394359
-135.33521303258146,-518.05,-0.0005713768980181922
-132.8289473684211,-518.05,-0.0006089535918832548
-130.32268170426067,-518.05,-0.0006465302857483185
-127.81641604010025,-518.05,-0.000677035518956664
-125.31015037593988,-518.05,-0.0006784079675331036
-122.80388471177946,-518.05,-0.0006431601894478519
-120.2976190476191,-518.05,-0.0006104020378754778
-117.79135338345867,-518.05,-0.000623352994659273
-115.28508771929825,-518.05,-0.0006363039514430681
-112.77882205513788,-518.05,-0.0006306133421812237
-110.27255639097746,-518.05,-0.0005873236420815448
-107.76629072681709,-518.05,-0.0005440339419818669
-105.26002506265667,-518.05,-0.0005510342125610766
-102.75375939849624,-518.05,-0.0005500110380127005
-100.24749373433588,-518.05,-0.0005411743012053473
-97.74122807017545,-518.05,-0.0005613973521511462
-95.23496240601509,-518.05,-0.0006241602194644371
-92.72869674185466,-518.05,-0.0006869230867777297
-90.22243107769424,-518.05,-0.0007187051882623927
-87.71616541353387,-518.05,-0.0006966284199218634
-85.20989974937345,-518.05,-0.0006745516515813338
-82.70363408521308,-518.05,-0.0006524748832408044
-80.19736842105266,-518.05,-0.0006651940683620376
-77.69110275689223,-518.05,-0.0006876923879824079
-75.18483709273187,-518.05,-0.0006939503051776252
-72.67857142857144,-518.05,-0.0006602294486579813
-70.17230576441108,-518.05,-0.0006171333686935301
-67.66604010025065,-518.05,-0.0005930726447172
-65.15977443609023,-518.05,-0.0006069388855260221
-62.653508771929864,-518.05,-0.0006208051263348439
-60.14724310776944,-518.05,-0.000622593577077558
-57.640977443609074,-518.05,-0.0006058622736950115
-55.13471177944865,-518.05,-0.000604938228954227
-52.62844611528823,-518.05,-0.0006446001068686787
-50.12218045112786,-518.05,-0.0006569934839180609
-47.61591478696744,-518.05,-0.0006538650446606765
