x,y,strain_value
-20.046992481203006,-518.05,-0.0001345505203350971
-17.54072681704264,-518.05,-0.0001387283451125272
-15.034461152882216,-518.05,-0.00014594839512611376
-12.528195488721849,-518.05,-0.0001531684451397001
-10.021929824561425,-518.05,-0.00014748965732028248
-7.515664160401002,-518.05,-0.0001381494240233328
-5.009398496240635,-518.05,-0.00012928212154900335
-2.5031328320802118,-518.05,-0.0001449581713059347
0.0031328320801549125,-518.05,-0.0001606269903828994
2.5093984962405784,-518.05,-0.00014696701001389506
5.015664160401002,-518.05,-0.00012951770952905479
7.521929824561369,-518.05,-0.00013010755541214495
10.028195488721792,-518.05,-0.00013081812360147925
12.534461152882159,-518.05,-0.0001315286917908135
15.040726817042582,-518.05,-0.00013786279260333208
17.546992481203006,-518.05,-0.00014463844107346206
20.05325814536343,-518.05,-0.00015141408954359216
22.55952380952374,-518.05,-0.00014633634042745535
25.065789473684163,-518.05,-0.00013090246499909878
27.572055137844586,-518.05,-0.00011546858957074196
30.07832080200501,-518.05,-0.00011166202829201062
32.58458646616543,-518.05,-0.00011606413269119205
35.09085213032574,-518.05,-0.000107556400606148
37.59711779448617,-518.05,-8.101459979343829e-05
40.10338345864659,-518.05,-6.563841325184099e-05
42.609649122807014,-518.05,-5.268673875383702e-05
45.11591478696744,-518.05,-3.973506425583301e-05
47.62218045112775,-518.05,-4.433579166078596e-05
50.12844611528817,-518.05,-6.812305574753315e-05
52.634711779448594,-518.05,-9.191031983428044e-05
55.14097744360902,-518.05,-0.00011240779079841488
57.64724310776944,-518.05,-9.715617649665471e-05
60.15350877192975,-518.05,-8.19045621948952e-05
62.659774436090174,-518.05,-6.665294789313503e-05
65.1660401002506,-518.05,-5.558854202377405e-05
67.67230576441102,-518.05,-5.135972691361149e-05
70.17857142857144,-518.05,-4.767805266017456e-05
72.68483709273175,-518.05,-3.492724372788201e-05
75.19110275689218,-518.05,-1.926334620641589e-05
77.6973684210526,-518.05,-7.488538543514865e-06
80.20363408521303,-518.05,-9.115883205617379e-06
82.70989974937345,-518.05,-9.420305722614177e-06
85.21616541353376,-518.05,-9.472949825000237e-06
87.72243107769418,-518.05,-6.804094074673055e-06
90.2286967418546,-518.05,-4.13523832434588e-06
92.73496240601503,-518.05,-1.2963854037893933e-06
95.24122807017545,-518.05,-2.2363893516171414e-07
97.74749373433576,-518.05,-1.48018847787724e-06
100.25375939849619,-518.05,1.0348925473208968e-05
